park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord
http://www.wikidata.org/entity/Q834893,Национальный Парк Кинабалу,Малайзия,Азия,754,1964,,Point(116.65 6.15)
http://www.wikidata.org/entity/Q836264,Кобук-Валли,США,Северная Америка,7084.9,1980,,Point(-159.19889 67.35336)
http://www.wikidata.org/entity/Q836264,Кобук-Валли,США,Северная Америка,7084.9,1980,,Point(-159.283333333 67.55)
http://www.wikidata.org/entity/Q839603,Сангай,Эквадор,Южная Америка,2719.25,1979,,Point(-78.333333333 -1.833333333)
http://www.wikidata.org/entity/Q841503,Кенай-Фьордс,США,Северная Америка,2711,1980,,Point(-150.10857 59.81571)
http://www.wikidata.org/entity/Q841503,Кенай-Фьордс,США,Северная Америка,2711,1980,,Point(-149.9875 59.917777777)
http://www.wikidata.org/entity/Q843075,Американское Самоа,США,Северная Америка,55,1988,498,Point(-170.68333333 -14.25833333)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,236.1198003226,1967,,Point(149.008055555 -31.292222222)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,236.1198003226,2011,,Point(149.008055555 -31.292222222)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,238.62080078125,1967,,Point(149.008055555 -31.292222222)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,238.62080078125,2011,,Point(149.008055555 -31.292222222)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,236.1198003226,1967,,Point(149.0177778 -31.231666666)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,236.1198003226,2011,,Point(149.0177778 -31.231666666)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,238.62080078125,1967,,Point(149.0177778 -31.231666666)
http://www.wikidata.org/entity/Q847071,Warrumbungle National Park,Австралия,Австралия и Океания,238.62080078125,2011,,Point(149.0177778 -31.231666666)
http://www.wikidata.org/entity/Q847690,Национальный заповедник Гран-Парадизо,Италия,Европа,710.44,1922,,Point(7.31 45.502777777)
http://www.wikidata.org/entity/Q847690,Национальный заповедник Гран-Парадизо,Италия,Европа,710.4,1922,,Point(7.31 45.502777777)
http://www.wikidata.org/entity/Q849280,San Esteban National Park,Венесуэла,Южная Америка,435,1987,,Point(-67.980278 10.390833)
http://www.wikidata.org/entity/Q855195,Биа,Гана,Африка,563,1974,,Point(-3.1 6.083333333)
http://www.wikidata.org/entity/Q855269,Biak-na-Bato National Park,Филиппины,Азия,468,1989,,Point(121.084 15.1201)
http://www.wikidata.org/entity/Q855311,Biamanga National Park,Австралия,Австралия и Океания,0,1994,,Point(149.941944444 -36.451111111)
http://www.wikidata.org/entity/Q855311,Biamanga National Park,Австралия,Австралия и Океания,0,2006,,Point(149.941944444 -36.451111111)
http://www.wikidata.org/entity/Q855311,Biamanga National Park,Австралия,Австралия и Океания,13749,1994,,Point(149.941944444 -36.451111111)
http://www.wikidata.org/entity/Q855311,Biamanga National Park,Австралия,Австралия и Океания,13749,2006,,Point(149.941944444 -36.451111111)
http://www.wikidata.org/entity/Q856665,Гомбе,Танзания,Африка,52,1968,,Point(29.633333333 -4.666666666)
http://www.wikidata.org/entity/Q859389,Чобе,Ботсвана,Африка,11700,1967,942,Point(24.4 -18.65)
http://www.wikidata.org/entity/Q861957,Наатсичо,Канада,Северная Америка,4867.04,2014,,Point(-128.25 62.25)
http://www.wikidata.org/entity/Q922823,Broadwater National Park,Австралия,Австралия и Океания,4225,2012,11,Point(153.41 -29.053888888)
http://www.wikidata.org/entity/Q922823,Broadwater National Park,Австралия,Австралия и Океания,4225,2012,11,Point(153.4177778 -29.065)
http://www.wikidata.org/entity/Q922898,Кишкуншаг,Венгрия,Европа,505.23,1975,,Point(19.22 46.74)
http://www.wikidata.org/entity/Q923213,Quezon Protected Landscape,Филиппины,Азия,9.83,1934,,Point(121.75 14.03333333)
http://www.wikidata.org/entity/Q924190,Mount Hypipamee National Park,Австралия,Австралия и Океания,3.47906036376953,1939,973,Point(145.486111111 -17.425)
http://www.wikidata.org/entity/Q924190,Mount Hypipamee National Park,Австралия,Австралия и Океания,3.47906036376953,2001,973,Point(145.486111111 -17.425)
http://www.wikidata.org/entity/Q924190,Mount Hypipamee National Park,Австралия,Австралия и Океания,3.64,1939,973,Point(145.486111111 -17.425)
http://www.wikidata.org/entity/Q924190,Mount Hypipamee National Park,Австралия,Австралия и Океания,3.64,2001,973,Point(145.486111111 -17.425)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,227,1996,136,Point(147.035277777 -29.080555555)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,227,2015,136,Point(147.035277777 -29.080555555)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,378.5869921875,1996,136,Point(147.035277777 -29.080555555)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,378.5869921875,2015,136,Point(147.035277777 -29.080555555)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,227,1996,136,Point(147.0677778 -29.081666666)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,227,2015,136,Point(147.0677778 -29.081666666)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,378.5869921875,1996,136,Point(147.0677778 -29.081666666)
http://www.wikidata.org/entity/Q924315,Culgoa National Park,Австралия,Австралия и Океания,378.5869921875,2015,136,Point(147.0677778 -29.081666666)
http://www.wikidata.org/entity/Q925214,Тасман,Австралия,Австралия и Океания,97,1999,213,Point(147.976 -42.8553)
http://www.wikidata.org/entity/Q925214,Тасман,Австралия,Австралия и Океания,109.066131114298,1999,213,Point(147.976 -42.8553)
http://www.wikidata.org/entity/Q925217,El Tuparro National Natural Park,Колумбия,Южная Америка,548,1970,88,Point(-68.3 4.97)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13.49251,1985,,Point(137.524 -28.6689)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13.49251,2014,,Point(137.524 -28.6689)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13507.65125,1985,,Point(137.524 -28.6689)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13507.65125,2014,,Point(137.524 -28.6689)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13.49251,1985,,Point(137.60651 -28.29954)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13.49251,2014,,Point(137.60651 -28.29954)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13507.65125,1985,,Point(137.60651 -28.29954)
http://www.wikidata.org/entity/Q927997,Kati Thanda-Lake Eyre National Park,Австралия,Австралия и Океания,13507.65125,2014,,Point(137.60651 -28.29954)
http://www.wikidata.org/entity/Q928618,Brook Islands National Park,Австралия,Австралия и Океания,0.587471694946289,1994,40,Point(146.282222222 -18.141388888)
http://www.wikidata.org/entity/Q928618,Brook Islands National Park,Австралия,Австралия и Океания,0.587471694946289,2000,40,Point(146.282222222 -18.141388888)
http://www.wikidata.org/entity/Q928618,Brook Islands National Park,Австралия,Австралия и Океания,639,1994,40,Point(146.282222222 -18.141388888)
http://www.wikidata.org/entity/Q928618,Brook Islands National Park,Австралия,Австралия и Океания,639,2000,40,Point(146.282222222 -18.141388888)
http://www.wikidata.org/entity/Q930677,Freycinet National Park,Австралия,Австралия и Океания,168.638716394224,1916,207,Point(148.283333 -42.05)
http://www.wikidata.org/entity/Q930677,Freycinet National Park,Австралия,Австралия и Океания,168.638716394224,2008,207,Point(148.283333 -42.05)
http://www.wikidata.org/entity/Q930677,Freycinet National Park,Австралия,Австралия и Океания,168,1916,207,Point(148.283333 -42.05)
http://www.wikidata.org/entity/Q930677,Freycinet National Park,Австралия,Австралия и Океания,168,2008,207,Point(148.283333 -42.05)
http://www.wikidata.org/entity/Q932232,Алтай-Таван-Богд,Монголия,Азия,6560.89,1996,,Point(88.616666666 48.55)
http://www.wikidata.org/entity/Q932535,Watagans National Park,Австралия,Австралия и Океания,7751,1999,,Point(151.393055555 -33.005)
http://www.wikidata.org/entity/Q932535,Watagans National Park,Австралия,Австралия и Океания,7751,2007,,Point(151.393055555 -33.005)
http://www.wikidata.org/entity/Q932535,Watagans National Park,Австралия,Австралия и Океания,77.9461767578125,1999,,Point(151.393055555 -33.005)
http://www.wikidata.org/entity/Q932535,Watagans National Park,Австралия,Австралия и Океания,77.9461767578125,2007,,Point(151.393055555 -33.005)
http://www.wikidata.org/entity/Q932736,Национальный парк Вулканов,Руанда,Африка,130,1969,,Point(29.4925 -1.4675)
http://www.wikidata.org/entity/Q932964,Национальный парк Янчеп,Австралия,Австралия и Океания,28.5970043945313,1957,,Point(115.690833333 -31.560555555)
http://www.wikidata.org/entity/Q932964,Национальный парк Янчеп,Австралия,Австралия и Океания,28.5970043945313,2002,,Point(115.690833333 -31.560555555)
http://www.wikidata.org/entity/Q932964,Национальный парк Янчеп,Австралия,Австралия и Океания,28,1957,,Point(115.690833333 -31.560555555)
http://www.wikidata.org/entity/Q932964,Национальный парк Янчеп,Австралия,Австралия и Океания,28,2002,,Point(115.690833333 -31.560555555)
http://www.wikidata.org/entity/Q934019,Nelson Lakes National Park,Новая Зеландия,Австралия и Океания,1020,1956,761,Point(172.608 -42.042)
